Data,ID,Região,ID do produto,Categoria,Pontos,Column1
1/28/2019,C096,SE,788959641-3,Smartphones e Tablets,35,1
8/30/2019,C046,SE,941254104-X,Smartphones e Tablets,89,8
8/13/2019,C245,CO,782417101-9,Produtos para o negócio,699,8
7/20/2019,C013,CO,542176934-8,Cozinha,414,7
7/16/2019,C195,CO,542176934-8,Cozinha,739,7
8/22/2019,C254,NO,733547075-7,Cozinha,805,8
10/27/2019,C019,SE,094714157-X,Smartphones e Tablets,119,10
10/1/2019,C096,SE,271951398-9,Produtos para o negócio,641,10
9/30/2019,C219,SE,271951398-9,Produtos para o negócio,922,9
11/10/2019,C220,NO,281914369-5,Produtos para o negócio,850,11
11/23/2019,C078,NO,271951398-9,Produtos para o negócio,404,11
8/7/2019,C114,CO,788959641-3,Smartphones e Tablets,728,8
3/27/2019,C171,NE,847676762-5,Produtos para o negócio,41,3
7/9/2019,C145,SUL,271951398-9,Produtos para o negócio,691,7
10/13/2019,C231,CO,949632246-8,Cozinha,710,10
7/27/2019,C197,SE,281914369-5,Produtos para o negócio,571,7
8/31/2019,C205,CO,733547075-7,Cozinha,434,8
6/14/2019,C049,SUL,094714157-X,Smartphones e Tablets,972,6
7/27/2019,C041,SUL,281914369-5,Produtos para o negócio,632,7
9/22/2019,C156,NO,788959641-3,Smartphones e Tablets,712,9
11/27/2019,C115,SE,782417101-9,Produtos para o negócio,534,11
11/12/2019,C234,SUL,733547075-7,Cozinha,330,11
3/5/2019,C068,NE,788959641-3,Smartphones e Tablets,891,3
8/15/2019,C242,SE,788959641-3,Smartphones e Tablets,275,8
5/9/2019,C216,SE,281914369-5,Produtos para o negócio,90,5
5/20/2019,C236,NO,782417101-9,Produtos para o negócio,310,5
4/21/2019,C006,NO,733547075-7,Cozinha,348,4
6/10/2019,C133,CO,542176934-8,Cozinha,41,6
7/7/2019,C174,SUL,949632246-8,Cozinha,740,7
4/15/2019,C212,CO,094714157-X,Smartphones e Tablets,720,4
8/31/2019,C060,SE,782417101-9,Produtos para o negócio,125,8
5/22/2019,C088,SUL,788959641-3,Smartphones e Tablets,875,5
11/3/2019,C022,SUL,542176934-8,Cozinha,935,11
1/19/2019,C022,SUL,281914369-5,Produtos para o negócio,142,1
5/27/2019,C010,NE,542176934-8,Cozinha,126,5
5/1/2019,C062,SUL,941254104-X,Smartphones e Tablets,427,5
10/16/2019,C170,NO,782417101-9,Produtos para o negócio,917,10
2/5/2019,C220,NO,788959641-3,Smartphones e Tablets,603,2
10/24/2019,C183,NE,941254104-X,Smartphones e Tablets,709,10
9/9/2019,C205,CO,733547075-7,Cozinha,873,9
3/6/2019,C187,SUL,949632246-8,Cozinha,104,3
10/24/2019,C215,SUL,094714157-X,Smartphones e Tablets,724,10
4/21/2019,C129,SUL,733547075-7,Cozinha,676,4
7/28/2019,C110,SUL,949632246-8,Cozinha,227,7
9/23/2019,C258,CO,788959641-3,Smartphones e Tablets,597,9
10/24/2019,C186,SUL,782417101-9,Produtos para o negócio,886,10
7/30/2019,C251,SE,847676762-5,Produtos para o negócio,418,7
3/4/2019,C228,SUL,542176934-8,Cozinha,566,3
12/5/2019,C095,NE,733547075-7,Cozinha,145,12
6/20/2019,C163,SE,271951398-9,Produtos para o negócio,791,6
2/5/2019,C082,SE,733547075-7,Cozinha,396,2
5/28/2019,C201,NE,733547075-7,Cozinha,817,5
2/2/2019,C004,SE,949632246-8,Cozinha,68,2
8/27/2019,C228,SUL,281914369-5,Produtos para o negócio,218,8
10/17/2019,C050,NE,949632246-8,Cozinha,847,10
10/21/2019,C142,SE,788959641-3,Smartphones e Tablets,570,10
9/4/2019,C187,SUL,281914369-5,Produtos para o negócio,677,9
10/12/2019,C256,SUL,782417101-9,Produtos para o negócio,995,10
1/2/2019,C149,NO,941254104-X,Smartphones e Tablets,763,1
8/28/2019,C151,NO,782417101-9,Produtos para o negócio,217,8
11/23/2019,C098,SUL,941254104-X,Smartphones e Tablets,857,11
1/16/2019,C249,SE,542176934-8,Cozinha,394,1
9/12/2019,C257,NE,094714157-X,Smartphones e Tablets,46,9
5/23/2019,C150,CO,949632246-8,Cozinha,354,5
7/7/2019,C249,SE,542176934-8,Cozinha,844,7
12/15/2019,C211,CO,733547075-7,Cozinha,469,12
11/24/2019,C254,NO,847676762-5,Produtos para o negócio,940,11
3/25/2019,C056,CO,941254104-X,Smartphones e Tablets,447,3
12/11/2019,C115,SE,847676762-5,Produtos para o negócio,338,12
2/7/2019,C079,SE,733547075-7,Cozinha,955,2
5/30/2019,C207,CO,542176934-8,Cozinha,866,5
1/23/2019,C013,CO,788959641-3,Smartphones e Tablets,687,1
7/23/2019,C072,SE,542176934-8,Cozinha,786,7
2/28/2019,C261,SUL,542176934-8,Cozinha,266,2
10/10/2019,C095,NE,782417101-9,Produtos para o negócio,229,10
8/9/2019,C167,NO,271951398-9,Produtos para o negócio,169,8
4/15/2019,C227,NE,281914369-5,Produtos para o negócio,68,4
3/1/2019,C123,SUL,733547075-7,Cozinha,660,3
6/14/2019,C125,SUL,782417101-9,Produtos para o negócio,652,6
10/10/2019,C240,SE,949632246-8,Cozinha,211,10
6/7/2019,C110,SUL,941254104-X,Smartphones e Tablets,169,6
1/6/2019,C231,CO,847676762-5,Produtos para o negócio,898,1
4/15/2019,C063,NO,281914369-5,Produtos para o negócio,520,4
5/5/2019,C228,SUL,542176934-8,Cozinha,85,5
10/1/2019,C015,NE,941254104-X,Smartphones e Tablets,395,10
4/4/2019,C185,SUL,542176934-8,Cozinha,919,4
3/22/2019,C208,SUL,782417101-9,Produtos para o negócio,569,3
10/24/2019,C107,NO,782417101-9,Produtos para o negócio,830,10
10/12/2019,C030,CO,281914369-5,Produtos para o negócio,634,10
2/1/2019,C199,NO,271951398-9,Produtos para o negócio,872,2
3/23/2019,C062,SUL,271951398-9,Produtos para o negócio,902,3
7/30/2019,C135,NE,542176934-8,Cozinha,485,7
6/3/2019,C187,SUL,733547075-7,Cozinha,946,6
8/14/2019,C121,SE,733547075-7,Cozinha,399,8
7/7/2019,C229,NE,733547075-7,Cozinha,202,7
4/16/2019,C163,SE,847676762-5,Produtos para o negócio,357,4
10/5/2019,C161,SUL,847676762-5,Produtos para o negócio,407,10
5/27/2019,C095,NE,941254104-X,Smartphones e Tablets,119,5
1/4/2019,C163,SE,782417101-9,Produtos para o negócio,106,1
7/11/2019,C068,NE,949632246-8,Cozinha,749,7
2/25/2019,C071,NO,941254104-X,Smartphones e Tablets,136,2
3/9/2019,C235,SUL,847676762-5,Produtos para o negócio,419,3
1/8/2019,C197,SE,094714157-X,Smartphones e Tablets,989,1
8/26/2019,C252,SE,281914369-5,Produtos para o negócio,849,8
7/19/2019,C048,CO,788959641-3,Smartphones e Tablets,670,7
12/8/2019,C103,CO,542176934-8,Cozinha,487,12
3/20/2019,C212,CO,782417101-9,Produtos para o negócio,931,3
12/24/2019,C097,SUL,788959641-3,Smartphones e Tablets,831,12
1/25/2019,C118,SUL,094714157-X,Smartphones e Tablets,567,1
2/6/2019,C095,NE,542176934-8,Cozinha,535,2
10/25/2019,C222,NO,782417101-9,Produtos para o negócio,829,10
3/1/2019,C174,SUL,782417101-9,Produtos para o negócio,273,3
10/31/2019,C160,SUL,949632246-8,Cozinha,168,10
2/13/2019,C262,NO,941254104-X,Smartphones e Tablets,344,2
1/18/2019,C223,SUL,733547075-7,Cozinha,913,1
10/25/2019,C047,NE,782417101-9,Produtos para o negócio,756,10
1/17/2019,C189,NE,941254104-X,Smartphones e Tablets,685,1
3/16/2019,C245,CO,847676762-5,Produtos para o negócio,993,3
11/11/2019,C122,NO,788959641-3,Smartphones e Tablets,457,11
6/4/2019,C079,SE,788959641-3,Smartphones e Tablets,841,6
4/27/2019,C181,NO,733547075-7,Cozinha,605,4
5/4/2019,C073,NO,094714157-X,Smartphones e Tablets,954,5
11/11/2019,C246,CO,542176934-8,Cozinha,673,11
6/24/2019,C160,SUL,733547075-7,Cozinha,138,6
3/30/2019,C219,SE,941254104-X,Smartphones e Tablets,178,3
7/19/2019,C228,SUL,542176934-8,Cozinha,275,7
7/11/2019,C083,NE,271951398-9,Produtos para o negócio,990,7
11/12/2019,C070,NE,847676762-5,Produtos para o negócio,670,11
3/25/2019,C194,SE,733547075-7,Cozinha,267,3
6/4/2019,C208,SUL,094714157-X,Smartphones e Tablets,104,6
8/24/2019,C239,SE,941254104-X,Smartphones e Tablets,476,8
7/1/2019,C173,CO,788959641-3,Smartphones e Tablets,630,7
7/29/2019,C079,SE,281914369-5,Produtos para o negócio,466,7
11/18/2019,C037,SE,094714157-X,Smartphones e Tablets,498,11
1/18/2019,C260,SUL,281914369-5,Produtos para o negócio,495,1
3/26/2019,C074,CO,941254104-X,Smartphones e Tablets,164,3
10/20/2019,C023,NO,782417101-9,Produtos para o negócio,398,10
3/4/2019,C012,NO,733547075-7,Cozinha,438,3
7/13/2019,C194,SE,271951398-9,Produtos para o negócio,729,7
12/24/2019,C236,NO,733547075-7,Cozinha,526,12
3/23/2019,C235,SUL,271951398-9,Produtos para o negócio,287,3
2/26/2019,C242,SE,542176934-8,Cozinha,52,2
1/27/2019,C122,NO,788959641-3,Smartphones e Tablets,366,1
2/12/2019,C237,NO,788959641-3,Smartphones e Tablets,538,2
10/14/2019,C153,NE,542176934-8,Cozinha,786,10
10/26/2019,C263,SE,281914369-5,Produtos para o negócio,139,10
4/16/2019,C011,NO,733547075-7,Cozinha,502,4
2/9/2019,C258,CO,094714157-X,Smartphones e Tablets,161,2
2/18/2019,C041,SUL,271951398-9,Produtos para o negócio,111,2
1/11/2019,C022,SUL,941254104-X,Smartphones e Tablets,961,1
2/16/2019,C163,SE,542176934-8,Cozinha,908,2
6/4/2019,C263,SE,271951398-9,Produtos para o negócio,387,6
12/13/2019,C023,NO,094714157-X,Smartphones e Tablets,252,12
7/25/2019,C150,CO,782417101-9,Produtos para o negócio,290,7
10/31/2019,C151,NO,847676762-5,Produtos para o negócio,965,10
8/25/2019,C037,SE,847676762-5,Produtos para o negócio,435,8
7/10/2019,C236,NO,847676762-5,Produtos para o negócio,669,7
5/12/2019,C187,SUL,788959641-3,Smartphones e Tablets,543,5
2/18/2019,C188,NE,847676762-5,Produtos para o negócio,847,2
11/22/2019,C076,SUL,281914369-5,Produtos para o negócio,97,11
7/31/2019,C257,NE,941254104-X,Smartphones e Tablets,87,7
1/20/2019,C033,NE,782417101-9,Produtos para o negócio,454,1
9/18/2019,C193,NO,949632246-8,Cozinha,977,9
6/8/2019,C180,SE,788959641-3,Smartphones e Tablets,364,6
5/15/2019,C180,SE,094714157-X,Smartphones e Tablets,499,5
9/19/2019,C152,SE,949632246-8,Cozinha,731,9
11/25/2019,C239,SE,949632246-8,Cozinha,764,11
8/5/2019,C211,CO,271951398-9,Produtos para o negócio,378,8
12/22/2019,C170,NO,094714157-X,Smartphones e Tablets,615,12
11/23/2019,C259,CO,281914369-5,Produtos para o negócio,148,11
8/18/2019,C016,SE,788959641-3,Smartphones e Tablets,512,8
11/20/2019,C132,NE,782417101-9,Produtos para o negócio,512,11
11/30/2019,C094,NE,782417101-9,Produtos para o negócio,362,11
11/10/2019,C178,SUL,949632246-8,Cozinha,711,11
8/19/2019,C196,CO,847676762-5,Produtos para o negócio,642,8
6/1/2019,C107,NO,281914369-5,Produtos para o negócio,791,6
12/12/2019,C001,CO,281914369-5,Produtos para o negócio,705,12
2/19/2019,C243,SE,094714157-X,Smartphones e Tablets,316,2
11/28/2019,C191,SUL,542176934-8,Cozinha,174,11
7/4/2019,C146,SE,941254104-X,Smartphones e Tablets,538,7
3/3/2019,C138,NE,782417101-9,Produtos para o negócio,789,3
4/5/2019,C182,NO,949632246-8,Cozinha,363,4
6/2/2019,C174,SUL,941254104-X,Smartphones e Tablets,359,6
8/3/2019,C076,SUL,094714157-X,Smartphones e Tablets,235,8
5/1/2019,C255,SUL,788959641-3,Smartphones e Tablets,220,5
10/17/2019,C175,SE,788959641-3,Smartphones e Tablets,873,10
1/13/2019,C015,NE,847676762-5,Produtos para o negócio,706,1
5/12/2019,C103,CO,847676762-5,Produtos para o negócio,670,5
5/31/2019,C014,SE,847676762-5,Produtos para o negócio,611,5
8/4/2019,C135,NE,271951398-9,Produtos para o negócio,744,8
9/29/2019,C126,NE,542176934-8,Cozinha,171,9
2/28/2019,C125,SUL,094714157-X,Smartphones e Tablets,385,2
6/20/2019,C260,SUL,788959641-3,Smartphones e Tablets,511,6
4/28/2019,C104,SE,542176934-8,Cozinha,219,4
2/12/2019,C002,CO,281914369-5,Produtos para o negócio,535,2
8/11/2019,C165,CO,847676762-5,Produtos para o negócio,228,8
9/8/2019,C152,SE,949632246-8,Cozinha,388,9
3/24/2019,C194,SE,782417101-9,Produtos para o negócio,658,3
12/25/2019,C243,SE,094714157-X,Smartphones e Tablets,232,12
7/5/2019,C080,SE,941254104-X,Smartphones e Tablets,297,7
9/22/2019,C136,CO,542176934-8,Cozinha,984,9
2/20/2019,C064,SUL,542176934-8,Cozinha,630,2
5/31/2019,C179,NO,847676762-5,Produtos para o negócio,188,5
12/24/2019,C123,SUL,788959641-3,Smartphones e Tablets,84,12
4/17/2019,C262,NO,782417101-9,Produtos para o negócio,944,4
9/30/2019,C042,NO,281914369-5,Produtos para o negócio,92,9
11/24/2019,C025,SUL,949632246-8,Cozinha,95,11
11/5/2019,C253,SE,847676762-5,Produtos para o negócio,816,11
12/22/2019,C137,CO,271951398-9,Produtos para o negócio,568,12
2/10/2019,C209,NO,281914369-5,Produtos para o negócio,903,2
10/27/2019,C214,NE,941254104-X,Smartphones e Tablets,821,10
4/13/2019,C049,SUL,949632246-8,Cozinha,203,4
4/23/2019,C258,CO,949632246-8,Cozinha,909,4
6/7/2019,C074,CO,941254104-X,Smartphones e Tablets,701,6
2/22/2019,C262,NO,941254104-X,Smartphones e Tablets,189,2
9/14/2019,C250,CO,941254104-X,Smartphones e Tablets,170,9
2/11/2019,C261,SUL,733547075-7,Cozinha,170,2
1/22/2019,C156,NO,788959641-3,Smartphones e Tablets,771,1
5/18/2019,C076,SUL,788959641-3,Smartphones e Tablets,785,5
11/26/2019,C168,NE,542176934-8,Cozinha,137,11
1/27/2019,C122,NO,733547075-7,Cozinha,156,1
10/7/2019,C213,NO,271951398-9,Produtos para o negócio,416,10
10/8/2019,C004,SE,733547075-7,Cozinha,343,10
6/12/2019,C157,CO,094714157-X,Smartphones e Tablets,340,6
7/20/2019,C113,NE,542176934-8,Cozinha,221,7
4/5/2019,C166,CO,782417101-9,Produtos para o negócio,410,4
10/5/2019,C166,CO,281914369-5,Produtos para o negócio,40,10
4/23/2019,C201,NE,094714157-X,Smartphones e Tablets,497,4
9/7/2019,C036,SUL,949632246-8,Cozinha,287,9
12/10/2019,C038,SE,271951398-9,Produtos para o negócio,801,12
9/14/2019,C114,CO,542176934-8,Cozinha,279,9
10/7/2019,C150,CO,941254104-X,Smartphones e Tablets,686,10
9/15/2019,C093,NE,281914369-5,Produtos para o negócio,187,9
12/7/2019,C223,SUL,788959641-3,Smartphones e Tablets,932,12
10/16/2019,C132,NE,788959641-3,Smartphones e Tablets,646,10
7/17/2019,C019,SE,094714157-X,Smartphones e Tablets,497,7
7/9/2019,C254,NO,941254104-X,Smartphones e Tablets,226,7
5/6/2019,C237,NO,788959641-3,Smartphones e Tablets,677,5
4/12/2019,C241,SUL,094714157-X,Smartphones e Tablets,104,4
3/9/2019,C092,NE,941254104-X,Smartphones e Tablets,401,3
7/11/2019,C210,NE,782417101-9,Produtos para o negócio,39,7
10/8/2019,C171,NE,271951398-9,Produtos para o negócio,951,10
12/5/2019,C053,NO,949632246-8,Cozinha,387,12
9/21/2019,C040,NE,733547075-7,Cozinha,410,9
9/16/2019,C180,SE,847676762-5,Produtos para o negócio,626,9
1/26/2019,C103,CO,271951398-9,Produtos para o negócio,534,1
9/17/2019,C008,SE,941254104-X,Smartphones e Tablets,798,9
7/19/2019,C200,CO,733547075-7,Cozinha,959,7
12/17/2019,C213,NO,094714157-X,Smartphones e Tablets,747,12
5/24/2019,C102,SE,542176934-8,Cozinha,995,5
10/8/2019,C047,NE,094714157-X,Smartphones e Tablets,128,10
7/21/2019,C045,CO,094714157-X,Smartphones e Tablets,95,7
8/27/2019,C074,CO,847676762-5,Produtos para o negócio,439,8
6/2/2019,C034,NE,847676762-5,Produtos para o negócio,82,6
8/10/2019,C191,SUL,788959641-3,Smartphones e Tablets,779,8
7/14/2019,C117,SUL,941254104-X,Smartphones e Tablets,727,7
6/25/2019,C251,SE,788959641-3,Smartphones e Tablets,841,6
11/23/2019,C227,NE,788959641-3,Smartphones e Tablets,77,11
7/22/2019,C135,NE,788959641-3,Smartphones e Tablets,380,7
10/23/2019,C099,SE,847676762-5,Produtos para o negócio,467,10
7/10/2019,C136,CO,542176934-8,Cozinha,350,7
5/23/2019,C089,SUL,847676762-5,Produtos para o negócio,701,5
6/20/2019,C222,NO,733547075-7,Cozinha,323,6
2/22/2019,C099,SE,782417101-9,Produtos para o negócio,350,2
7/31/2019,C214,NE,281914369-5,Produtos para o negócio,828,7
4/25/2019,C220,NO,271951398-9,Produtos para o negócio,106,4
9/2/2019,C114,CO,949632246-8,Cozinha,813,9
11/7/2019,C157,CO,782417101-9,Produtos para o negócio,67,11
9/30/2019,C111,NO,271951398-9,Produtos para o negócio,322,9
3/9/2019,C114,CO,271951398-9,Produtos para o negócio,45,3
3/6/2019,C163,SE,941254104-X,Smartphones e Tablets,87,3
3/19/2019,C093,NE,733547075-7,Cozinha,310,3
4/3/2019,C128,CO,281914369-5,Produtos para o negócio,743,4
2/21/2019,C136,CO,847676762-5,Produtos para o negócio,491,2
2/19/2019,C211,CO,094714157-X,Smartphones e Tablets,743,2
2/9/2019,C192,SUL,271951398-9,Produtos para o negócio,456,2
7/11/2019,C207,CO,281914369-5,Produtos para o negócio,91,7
9/17/2019,C144,NE,782417101-9,Produtos para o negócio,384,9
7/10/2019,C045,CO,281914369-5,Produtos para o negócio,621,7
11/26/2019,C133,CO,281914369-5,Produtos para o negócio,426,11
7/10/2019,C021,SUL,788959641-3,Smartphones e Tablets,633,7
10/29/2019,C020,SUL,941254104-X,Smartphones e Tablets,597,10
2/10/2019,C166,CO,542176934-8,Cozinha,605,2
8/5/2019,C069,SE,733547075-7,Cozinha,818,8
4/26/2019,C175,SE,733547075-7,Cozinha,632,4
1/30/2019,C002,CO,094714157-X,Smartphones e Tablets,263,1
9/2/2019,C005,CO,788959641-3,Smartphones e Tablets,898,9
3/14/2019,C209,NO,542176934-8,Cozinha,350,3
12/2/2019,C058,NO,281914369-5,Produtos para o negócio,72,12
4/7/2019,C032,SUL,281914369-5,Produtos para o negócio,233,4
5/28/2019,C147,NO,788959641-3,Smartphones e Tablets,483,5
5/26/2019,C197,SE,782417101-9,Produtos para o negócio,413,5
5/10/2019,C231,CO,281914369-5,Produtos para o negócio,728,5
2/8/2019,C222,NO,271951398-9,Produtos para o negócio,877,2
9/5/2019,C149,NO,094714157-X,Smartphones e Tablets,761,9
6/3/2019,C132,NE,271951398-9,Produtos para o negócio,56,6
12/30/2019,C146,SE,094714157-X,Smartphones e Tablets,610,12
4/23/2019,C062,SUL,788959641-3,Smartphones e Tablets,143,4
12/15/2019,C100,NO,847676762-5,Produtos para o negócio,597,12
3/11/2019,C086,SE,941254104-X,Smartphones e Tablets,50,3
2/18/2019,C137,CO,281914369-5,Produtos para o negócio,406,2
10/20/2019,C076,SUL,782417101-9,Produtos para o negócio,679,10
1/2/2019,C159,CO,788959641-3,Smartphones e Tablets,441,1
9/18/2019,C196,CO,782417101-9,Produtos para o negócio,329,9
10/25/2019,C064,SUL,847676762-5,Produtos para o negócio,379,10
4/7/2019,C113,NE,094714157-X,Smartphones e Tablets,534,4
5/9/2019,C137,CO,782417101-9,Produtos para o negócio,815,5
9/20/2019,C055,SUL,788959641-3,Smartphones e Tablets,616,9
11/29/2019,C117,SUL,949632246-8,Cozinha,440,11
11/20/2019,C075,SE,941254104-X,Smartphones e Tablets,772,11
12/27/2019,C217,NO,949632246-8,Cozinha,58,12
7/20/2019,C254,NO,542176934-8,Cozinha,317,7
6/16/2019,C119,NO,941254104-X,Smartphones e Tablets,471,6
5/22/2019,C182,NO,847676762-5,Produtos para o negócio,586,5
4/26/2019,C145,SUL,941254104-X,Smartphones e Tablets,163,4
4/22/2019,C052,SE,281914369-5,Produtos para o negócio,620,4
3/20/2019,C202,SE,733547075-7,Cozinha,889,3
4/14/2019,C255,SUL,949632246-8,Cozinha,499,4
5/12/2019,C079,SE,542176934-8,Cozinha,116,5
3/25/2019,C113,NE,542176934-8,Cozinha,957,3
7/9/2019,C232,SE,281914369-5,Produtos para o negócio,519,7
5/25/2019,C117,SUL,271951398-9,Produtos para o negócio,907,5
3/20/2019,C178,SUL,733547075-7,Cozinha,257,3
5/9/2019,C041,SUL,788959641-3,Smartphones e Tablets,611,5
5/4/2019,C099,SE,542176934-8,Cozinha,596,5
8/15/2019,C051,SUL,847676762-5,Produtos para o negócio,871,8
9/30/2019,C263,SE,788959641-3,Smartphones e Tablets,31,9
5/20/2019,C194,SE,281914369-5,Produtos para o negócio,569,5
8/12/2019,C061,NO,542176934-8,Cozinha,175,8
12/12/2019,C020,SUL,949632246-8,Cozinha,93,12
7/22/2019,C066,CO,782417101-9,Produtos para o negócio,887,7
11/4/2019,C141,NE,542176934-8,Cozinha,723,11
11/1/2019,C110,SUL,782417101-9,Produtos para o negócio,629,11
9/21/2019,C262,NO,788959641-3,Smartphones e Tablets,156,9
3/1/2019,C074,CO,949632246-8,Cozinha,585,3
6/20/2019,C083,NE,782417101-9,Produtos para o negócio,245,6
11/13/2019,C190,NO,281914369-5,Produtos para o negócio,573,11
3/1/2019,C110,SUL,733547075-7,Cozinha,129,3
6/25/2019,C070,NE,941254104-X,Smartphones e Tablets,512,6
11/2/2019,C228,SUL,542176934-8,Cozinha,186,11
1/11/2019,C215,SUL,949632246-8,Cozinha,845,1
2/15/2019,C035,NO,788959641-3,Smartphones e Tablets,257,2
7/6/2019,C104,SE,941254104-X,Smartphones e Tablets,487,7
4/9/2019,C242,SE,094714157-X,Smartphones e Tablets,418,4
6/3/2019,C156,NO,941254104-X,Smartphones e Tablets,905,6
2/11/2019,C070,NE,941254104-X,Smartphones e Tablets,995,2
4/14/2019,C223,SUL,782417101-9,Produtos para o negócio,672,4
12/20/2019,C067,SE,949632246-8,Cozinha,759,12
7/5/2019,C197,SE,733547075-7,Cozinha,381,7
7/23/2019,C146,SE,542176934-8,Cozinha,329,7
2/1/2019,C257,NE,542176934-8,Cozinha,794,2
5/27/2019,C034,NE,949632246-8,Cozinha,373,5
12/9/2019,C157,CO,941254104-X,Smartphones e Tablets,866,12
4/28/2019,C225,SUL,271951398-9,Produtos para o negócio,168,4
11/22/2019,C203,NE,949632246-8,Cozinha,590,11
12/15/2019,C232,SE,271951398-9,Produtos para o negócio,356,12
8/18/2019,C043,CO,271951398-9,Produtos para o negócio,105,8
6/19/2019,C242,SE,271951398-9,Produtos para o negócio,222,6
1/29/2019,C147,NO,847676762-5,Produtos para o negócio,493,1
10/22/2019,C225,SUL,271951398-9,Produtos para o negócio,695,10
2/2/2019,C131,NO,271951398-9,Produtos para o negócio,167,2
4/7/2019,C102,SE,782417101-9,Produtos para o negócio,967,4
5/16/2019,C250,CO,733547075-7,Cozinha,610,5
2/2/2019,C135,NE,281914369-5,Produtos para o negócio,398,2
1/3/2019,C072,SE,733547075-7,Cozinha,165,1
6/25/2019,C023,NO,733547075-7,Cozinha,961,6
1/22/2019,C015,NE,788959641-3,Smartphones e Tablets,917,1
